RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31
394312,62,"Albuquerque, NM",msa,NM,1090.2214770590979,1095.36047788994,1106.8023636492057,1112.1591341167082,1115.9021626631989,1117.9675742800232,1117.694756438686,1121.0953346075196,1117.393758662025,1116.9573174519574,1114.1666951978073,1118.250784650369,1120.907212210268,1124.5186485190552,1129.66619708204,1138.5421210392833,1147.9331084919818,1151.5869250762569,1150.0684666152395,1150.8867066820815,1147.5164955535924,1146.2768851162652,1142.7090715324232,1143.9899822472264,1146.2291914778962,1154.4878239345844,1166.4687190472662,1175.6604180347572,1182.848115489109,1188.540049568978,1191.906689807552,1189.0202974135827,1186.3311082639793,1182.8542664803847,1182.9400782112762,1184.5925781054962,1192.6626836915082,1201.6087388809904,1210.848064533262,1216.0886178901007,1221.646057933482,1229.3066203964033,1237.3133741577233,1238.895572494816,1233.5782395843987,1228.3261395645702,1228.1609200585804,1229.1011611542476,1235.1709329980965,1244.7341253281845,1258.9598076212583,1270.5465572369408,1278.7517486680665,1289.8652610617335,1297.5312700959657,1301.0713198620974,1297.7027570010791,1301.6976559030954,1294.972613341472,1294.8724789767948,1296.5357657098803,1319.2914019742173,1335.0001727504336,1342.1866944886644,1340.9528013838867,1344.8789205046612,1363.0885527226433,1387.2897498783318,1405.1784762335442,1415.5890402081318,1419.0093610067063,1425.4572449840114,1432.1387143634286,1446.0639693976184,1460.865026030083,1484.2802075612012,1504.7028958510639,1533.1562417421073,1552.1356805419564,1578.9061767640876,1598.5925170906517,1610.1449327688017,1615.1008647441802,1644.8723242612616,1666.3722167307492,1685.2498358550777,1687.7165386605552,1707.2492876010158,1730.454244328975,1741.1424423291946,1756.9771011098906,1764.2841588677938,1776.8096261962617,1777.317064624041,1790.396112297031,1787.2444532657903,1798.445111984339,1793.6378218677492,1818.6930063430952,1840.2126416921662,1864.6645575286348,1881.0696682521996,1884.6514008203378,1899.6469020015265,1897.6625939834103,1905.6868724358574,1906.2151050041878,1912.2145379319115,1917.2785003577674,1921.985954956294,1928.4651381317983,1945.2744471965364,1957.5651288594736,1966.7818572950687,1969.7777016048412,1972.2033478936596,1980.4378428500252,1978.6037531967308,1974.3619972749655,1968.3357253212018,1976.8948108228049,1982.388139099396,2005.7767701941007,2004.5643396655073,2019.1456720745148,2027.4494630416946,2038.2253523342224,2042.2816883349096,2037.929144823232,2050.0567499043145,2044.954733971736,2039.8493364558938
394357,63,"Bakersfield, CA",msa,CA,1199.7780973048116,1201.3089429660588,1213.7312833248625,1221.6942900257402,1234.9139687260408,1230.8494837752605,1236.8128812718255,1230.8167426810223,1231.6950967764526,1230.387097662895,1231.4957148664428,1230.1839711795087,1230.4446325096865,1231.8490998448508,1240.735579357024,1246.854459483194,1248.6606146416216,1253.0734905794052,1261.256382987816,1265.4524067767586,1263.095640210634,1254.5809502046538,1254.6315992827624,1260.1073344896292,1268.5801899785579,1275.9803883866605,1280.1111007260645,1286.1922516159173,1292.4788467251215,1299.9284729948918,1303.2445843048934,1303.5324966985615,1306.72891692558,1303.010188768396,1305.0476432013745,1304.7709786877263,1311.1032564758889,1319.6327323373719,1325.6227182149291,1331.466190228398,1334.5258717507793,1338.58290865148,1345.0976687286743,1349.2344033948887,1354.9142046704687,1361.3756750796588,1360.8724258267669,1367.3734704559427,1371.6398932209224,1385.2889929846278,1395.0718447831348,1406.9855180373518,1417.9494173538076,1423.450258350452,1426.2976291600196,1429.1938042106353,1429.8506118603739,1429.1770237169012,1428.8823591564203,1436.1783684106965,1444.4359680064408,1453.748995188237,1455.813250224863,1462.84038976745,1470.3782261634938,1491.5069005793619,1513.7628989548462,1542.5135357001302,1547.100294975626,1560.1749079785236,1558.5624499362607,1579.2494423810815,1593.0265440388023,1607.5478729283786,1618.9088111905826,1634.3071372860863,1679.5319189409167,1714.750867802589,1745.0176464712204,1770.8282484257438,1805.1048232535238,1821.1525021614923,1833.3675033098302,1843.8142639832383,1857.78515445483,1887.7063535453306,1899.3765079925467,1927.3251364622233,1943.1991865811424,1965.8283725376841,1984.6632569270928,1974.7714070782276,1979.1685281627751,1978.9263333841245,1970.2515298885583,1956.4570524333353,1953.2315861163947,1970.9217318933838,1991.5671753936494,2015.3335513952748,2020.919889531674,2027.690018981302,2032.8721855664317,2044.3487704536635,2057.6640397303095,2060.1469009880475,2048.962091795156,2052.310486935185,2049.8256124354466,2075.319618644148,2083.3472634897566,2111.2609761031968,2118.2516442219026,2133.892011651295,2134.0128090365743,2147.2977201860062,2147.1549992151713,2158.3261070922103,2152.1961568771876,2140.748186731278,2151.7193593499396,2171.291840498116,2197.8177980258074,2199.091202111317,2203.8254690098383,2207.430418786338,2216.954814984451,2206.498289470394,2218.95228730444,2208.7549837642205,2218.7770738409067,2200.2406704244972
394308,64,"Albany, NY",msa,NY,1279.477017447031,1304.3941835716098,1308.6597034350787,1294.7145828453258,1282.5420051972394,1300.9066732005901,1326.0248473392126,1336.2506340091315,1322.9446004058454,1306.4115738514067,1296.845562949208,1292.3592817226304,1291.0192053384917,1300.547389660147,1308.6170017531892,1319.2668347187835,1326.744340287036,1332.6148958950862,1336.9335820132278,1338.842386089375,1351.2541288864904,1335.6717016833315,1327.1463860011493,1317.3849554280732,1324.9191351163906,1334.282271299318,1332.6544196795799,1350.422389806487,1363.60063193838,1374.3645962557212,1367.2349160200888,1373.5950320577629,1371.500685783437,1365.249821525996,1353.161162861712,1364.6534885490294,1378.6085307984213,1387.0349887794716,1401.4139163644136,1418.548406991488,1438.132589182302,1435.4512156768108,1420.883590104798,1411.7341053182745,1417.3238233664774,1432.9093845445138,1427.614369521908,1418.5500131565484,1414.7378258739943,1436.208221445519,1435.3094953047375,1453.0030698384867,1447.5146089000198,1480.7515135463652,1476.835872537458,1464.345822356604,1434.0547623402822,1433.8731765152106,1446.2607629992217,1462.2663923333043,1473.8650034287473,1484.8791423373386,1499.3762275113188,1504.342835108009,1506.4994269407348,1497.0858530818957,1499.869452248057,1517.8725538053748,1533.2721203076435,1558.1701223778111,1576.5499250851633,1593.937769627388,1604.2134211399932,1608.52277302033,1612.911544743025,1594.469505466746,1607.5811132067881,1636.3443234563938,1680.265254350949,1678.7776959911985,1677.3012969697124,1673.1070202790734,1712.1363301807025,1729.776449667905,1751.1688321950783,1738.908938306305,1743.817723175774,1737.764171846705,1756.4213295096986,1775.1658859208542,1813.8307297037502,1832.587573448913,1821.8619472851542,1821.2967913135608,1818.763439246818,1862.1304185479394,1871.5945965919436,1881.8703301479966,1862.9739694760165,1845.7279349787664,1870.458264042958,1882.3290793757783,1918.3152515370134,1897.8294074382204,1914.903844709871,1905.6090899563142,1947.3106695751087,1949.0748977512612,1985.207874595538,1961.6107391125265,1981.3810852965964,1980.8167563757697,2020.1058526427116,2030.5443124227854,2037.2321335860631,2027.9053150446557,2019.1265074491137,2016.851932737079,2029.0935700438527,2044.0983782785277,2043.4602261713096,2058.420999264223,2064.8588491618307,2095.7675897577597,2093.0173408782616,2119.403073698612,2105.5500652260494,2158.4673043955977,2164.3655068073676,2162.4032385329006,2112.74744342984,2116.7505331957345
394753,65,"Knoxville, TN",msa,TN,945.9652681593816,944.1694284498856,949.5882140365756,957.3678720195384,964.5312907799084,973.8480192196276,979.7371141905586,974.7123059301558,966.7133991175577,965.1646240614738,974.8549979457387,981.2680462987759,986.899946794144,984.8717575955116,981.3187629590428,983.5093836408771,999.5092461914519,1009.5099989969028,1017.391130808773,1018.7483865344574,1017.947108062289,1011.4160592301322,1006.7900844370713,1007.2720621364033,1013.4392389780687,1018.288073962098,1028.595825569248,1032.4176873680467,1038.2883081208197,1048.418044464593,1060.8440203848859,1067.0868424107803,1069.3749417374506,1067.8993710533227,1068.82387962526,1066.900762122518,1064.1678663026191,1067.0623026989163,1071.6607432672308,1085.2786517057157,1092.2600460133967,1102.272487892504,1111.2172895330161,1122.6549176537471,1122.5992731540882,1119.9516100720664,1122.6412300665586,1131.7384454378061,1131.221990333747,1131.0490449906024,1140.0619512655528,1155.6362374648763,1166.2110575047093,1167.19030439138,1171.3475153591285,1177.7995876085947,1182.505970925634,1180.3790068319372,1172.3674138228712,1180.9319500209667,1194.732995005244,1207.5159199480859,1207.3537304456054,1210.296981739903,1220.2831487409042,1235.8017721159397,1251.5241960637134,1263.6581134567957,1278.0926872149237,1288.602562605217,1299.3039599853216,1301.6707671729364,1305.877583980747,1314.168517437851,1331.8116360890494,1354.7893297620762,1392.864064299249,1420.5553337507158,1452.3079417539873,1471.9732387878728,1500.3013511908139,1526.2693687561234,1543.1912885659806,1556.1056996242576,1570.6855903906544,1587.920313752128,1614.2139223788772,1635.2755608534274,1655.9683295800708,1671.5683058095267,1693.286188946165,1711.906031722105,1721.9412050468168,1736.4190003574965,1747.8589416357638,1756.738382535886,1759.4825732952665,1766.3007396400549,1780.4786766398838,1794.2883013115002,1814.2575260178069,1832.1225361640693,1839.06516203654,1853.5209502027442,1870.0708859777071,1889.6494796443956,1886.894755845697,1884.8004275406252,1872.320029787073,1889.7768083371598,1903.9781555002417,1928.2521735700732,1941.2483848849208,1941.0769654342428,1942.625980283924,1949.9964135389991,1949.6130704726238,1949.0156179951032,1939.8833755828725,1945.7100936942506,1953.5155787119645,1964.6856444915943,1981.2654488288038,1989.1035026026939,1994.766966297364,2000.5705052140574,2003.3358789242286,2010.564530918247,2015.211562867759,2015.0142344475692,2004.1860501487522,2008.8537533444394
394367,66,"Baton Rouge, LA",msa,LA,1243.1366225358609,1233.2842760411638,1255.2048580576197,1258.235724590835,1262.4736263691093,1271.0434756157968,1274.6716806078769,1284.0208945855857,1274.4394159655906,1265.847103246214,1257.6497493423954,1262.6188960907095,1265.0968075275728,1281.5696786136828,1288.443891925992,1305.8929015319748,1305.0950326825075,1319.8385396063154,1309.9787692333825,1306.2052654583765,1312.9713463431704,1333.5527798796438,1359.4189355837534,1372.6554876250882,1372.2469754313397,1354.5998035246134,1343.4541508839854,1337.1340317468384,1338.022618685429,1336.614543753436,1337.4979886064802,1341.3282069603122,1339.441623836595,1340.145331177871,1337.037037678896,1341.7516253114436,1342.0484332427727,1347.6372898226987,1345.7162350962024,1354.5483565309362,1351.9738996411636,1355.1267859459617,1348.6835302108016,1349.1943943316678,1341.7569765019584,1340.5398631486592,1343.4081451489722,1347.9546485189665,1350.5843603225105,1351.9310389547113,1357.816348084583,1360.1562575845912,1365.4292953212898,1367.2345781901613,1368.059300229017,1361.4428448256706,1351.1246695574266,1347.89341165493,1347.389858432863,1352.082300742702,1353.8492791341978,1357.0711525626025,1363.5245391562019,1367.0842798745791,1376.8599818480445,1382.5392085053802,1386.8941383503295,1392.1996229306949,1391.235742473101,1400.937954124511,1399.8116266413351,1401.1249572168692,1404.414981265874,1411.0434392551178,1424.6598568812822,1438.608676742784,1451.0676050615687,1462.1792759570374,1468.857406635729,1479.6825653567155,1488.709798309018,1498.308730776693,1500.3958536315754,1514.2361831844303,1511.4063867794086,1522.2672988640743,1520.0259758201382,1528.7162873150553,1535.151172180768,1552.200790668859,1569.063189879898,1572.852273950394,1571.3651351595354,1562.5826073202936,1572.3707485760099,1572.686334439678,1584.9540265186079,1587.8523573219716,1590.322115254355,1591.4310723016324,1589.4394838757805,1598.3563623632733,1601.4964384999446,1603.4223488045336,1604.1616015134728,1608.5657750158337,1621.4600447615028,1625.1468614900987,1632.7623328142754,1628.5212473399542,1631.1554649952434,1635.8890338613103,1646.2740370375798,1656.052571989745,1664.8981516679717,1673.0025757768062,1680.7681360928325,1675.9080197461221,1672.907081591116,1669.9147652132017,1672.3429963724705,1677.8628148747205,1685.3852026280306,1694.8616519338436,1699.4940979186817,1704.7918893511257,1716.4545256334811,1715.9480461485189,1717.3637093026098,1713.4462902347937,1724.046036394021,1725.0680723217667
394843,67,"McAllen, TX",msa,TX,,,,,,,,,,,,,,,,,1249.0538049099985,1250.3854778398138,1256.7718774690386,1269.0904333195872,1265.0279569251536,1269.7984401845565,1259.2296859935134,1257.3970145535027,1257.9677037472381,1260.4413188664075,1260.1248635977674,1243.7563415852899,1240.5633622223584,1252.5216190190424,1266.1201733957002,1274.22780488258,1282.3219668653994,1281.1354193324746,1280.625366001294,1263.4262129835452,1268.6241009391138,1273.1630041129747,1284.1675362006795,1288.9249701565484,1283.830181692902,1285.7297579021974,1284.1880166031674,1285.0660635855677,1284.950485362936,1291.468437201597,1289.9102534062797,1283.6107484765994,1278.481466658163,1287.161612589007,1297.7381268277695,1298.4880725198248,1313.2274045936285,1316.9008463082168,1325.699778867354,1321.1405003751674,1316.894415988119,1323.0393059338417,1317.289282541274,1319.684670381366,1313.3032464106755,1318.616903415901,1339.8140322845525,1353.3883917667135,1352.7047171594804,1341.6779423142734,1350.047437828762,1362.8575476019255,1378.5623413785704,1383.1894601513052,1384.364266505053,1399.712015050822,1404.1020381491696,1416.8578130453661,1419.2560861961895,1444.9765738695182,1466.2425957591722,1478.3571517012756,1493.6301045073253,1507.654647760404,1545.0716936249257,1540.966989968185,1555.6722445142702,1548.604652381096,1577.9015879114568,1588.1316399686523,1590.978951089364,1611.1187594284527,1644.9568196752816,1663.95621031281,1655.8253730880358,1641.9292443130364,1644.824867237183,1639.6262386927465,1646.012054427424,1643.9562923577223,1667.1486655311264,1679.6931791134944,1699.5616833421452,1703.9214058348196,1706.2993498286605,1714.4762350875237,1706.0192073664437,1707.840683090884,1713.9926929567027,1721.8752082530032,1720.1978144222371,1717.0270741172258,1717.1596775887124,1719.52983552735,1729.4413308037545,1742.8246758028192,1749.6328777195674,1745.0207906536293,1746.1228685925337,1744.6104230246933,1740.8459232375906,1735.3926817662236,1750.6364917733097,1758.4338839504767,1774.8755152837205,1764.1025903443692,1767.9809804510303,1752.3913129736168,1771.1643689039513,1782.8510572132818,1788.384012067992,1779.1362114532824,1766.133922395571,1764.146399780606,1772.531765217886,1779.0627775829828
394908,68,"New Haven, CT",msa,CT,1486.840692213599,1481.5739243730557,1492.6732183442002,1492.158683650991,1505.0927756532808,1509.5904595072543,1523.376173652194,1531.7197076861714,1530.4589299059576,1517.776129004872,1508.9012718280264,1495.8580301801342,1506.6512938050232,1520.8162952233906,1544.7328968652089,1559.2443527183245,1571.9336483681432,1580.322463693918,1567.4482474295226,1547.6159159462986,1540.4623915376396,1528.9262737245945,1536.4079726245295,1518.4116605187778,1540.1915134916565,1549.5445426858664,1573.5893648347512,1584.5255700901141,1596.8102256139537,1611.6912721362394,1610.6017192773172,1608.3750140187149,1597.7947670546016,1584.3403103530786,1578.4350138130214,1585.5697008889913,1605.4591274038432,1625.4444790764212,1638.0261407116525,1648.6505700799528,1650.4380611899473,1653.2176873756575,1644.2824226086764,1638.0376737257566,1636.9860924430016,1641.1204150188125,1636.2011865976656,1637.6925203758767,1659.801869400661,1679.4881137307823,1698.5903674449617,1695.5568535142827,1706.7649082832652,1701.0250329946437,1692.7727576961336,1695.542487063947,1704.6745433788503,1711.8987096068895,1716.7653739044763,1706.5038267609875,1711.5524877504915,1711.4220787735073,1731.899092180329,1743.6600501297205,1751.2931819685718,1761.8578596533869,1773.4448148514864,1791.8010308585933,1817.7003535384506,1833.905169871664,1868.5301412947806,1865.1679554058665,1879.09122963794,1900.026703717472,1934.2665574324467,1943.397582049584,1960.568515516858,1978.6525862539452,2002.4749524009333,1989.4026928152812,2017.122641185721,2019.195587063563,2063.166795710775,2074.0903544084995,2119.569266692176,2114.0590518143226,2125.0563949537313,2185.8082298485847,2227.5057379394357,2254.585257130013,2235.7750056786253,2256.4577751795946,2271.28608362801,2231.3911101733893,2202.601211008528,2182.5483167010693,2228.779432270781,2259.6033742918225,2297.039205784284,2323.008763289251,2353.073389924432,2373.047036650367,2388.278637919238,2391.5157328409446,2364.7599793319814,2364.7823318044116,2376.032182324724,2417.8903056549125,2421.989060131701,2430.6701950411853,2450.6197837109703,2518.2959966632693,2559.1772235045423,2591.049826841425,2574.4459370163618,2563.406346080722,2538.8746045722946,2551.1570965180604,2542.0396547435403,2593.0823905306793,2585.4875000186694,2628.3716763723924,2626.0346090905446,2670.066241220872,2717.0135034800846,2714.097042216158,2722.9850500976495,2690.1236385754355,2680.214102776957,2677.268440717545,2686.072806669311,2725.45754985755
394561,69,"El Paso, TX",msa,TX,1045.2750542229398,1046.7965843585446,1046.832699091511,1046.729308574213,1049.64647557228,1052.6171393071716,1057.9925502355927,1056.6525965599308,1057.6315079757337,1052.417232449827,1051.063566707731,1048.621049217736,1049.3153885769805,1050.1345998977947,1053.8975022012107,1059.915898500506,1060.1983527939126,1059.3852066388636,1057.5189136321594,1060.496621299516,1055.522832220491,1053.5315879107018,1050.408477745701,1052.0877631548994,1049.8955570358696,1054.375467059898,1061.8459929561539,1067.0011644274978,1066.9078356626408,1068.9526485957147,1070.9329004707415,1072.95162610851,1069.2227200214072,1069.6250381907519,1068.387215372438,1070.4370777811987,1070.8578340028591,1075.5804390048388,1080.0135284490163,1082.6152870533015,1088.8222879304615,1092.8455291032067,1096.4378283700378,1097.4344314154996,1097.3702457905158,1098.9675810811395,1097.1904446658893,1096.9606708801018,1098.3775187273247,1102.101779268769,1107.036646042859,1113.6793414573222,1120.928944206457,1126.2254841482988,1132.1820454614922,1133.7661518789823,1137.581669940076,1134.691179938122,1134.1860682539882,1134.9120436994745,1138.4956429914685,1144.6092777996341,1152.1392636768232,1164.7563345893568,1177.2762928561376,1185.588016485612,1199.2946011364245,1208.165068449263,1214.027357240174,1215.8743290044795,1216.6837457275617,1226.281401011869,1230.9451215041654,1237.8256358164908,1250.8738195773767,1266.7396643287316,1284.954300098083,1289.049936046719,1304.1112606699219,1312.8118489453923,1331.0517501367376,1340.7963268258043,1357.9621787734866,1375.1583811952673,1376.7562529315733,1393.8475004346055,1406.7263567473694,1436.0215473405376,1456.591792927715,1485.998793506599,1503.257733187042,1509.9083095254773,1505.5015533688018,1506.942403491804,1515.645839740434,1519.6955302439612,1530.9505552091766,1541.113474559984,1557.1267969470096,1570.7881069343591,1572.9848353453256,1580.284530498275,1584.7043257152727,1594.2038162143392,1589.9310186448831,1590.2844721341917,1587.5656708837546,1591.9118792630088,1593.6285637008252,1609.7313395801218,1620.1175195903766,1628.3486404255113,1630.5455656584,1638.9909187915175,1639.0427412124702,1634.809333130002,1634.0861195969483,1632.172756831399,1638.6689750340938,1646.0517682486302,1654.7335460486859,1654.2533234383404,1656.1605900370469,1665.2603191759426,1682.2589174346983,1679.9105365186062,1682.4395339321284,1670.7231074996869,1681.6477346533059,1678.4242374077296,1683.046720044333,1682.9972804972804
394318,70,"Allentown, PA",msa,PA,1166.684947070416,1166.758084330681,1169.202710348261,1177.7514553774818,1182.859757999941,1193.5150515806038,1203.0855731834445,1214.062118306781,1211.1827920534467,1207.5306819251496,1200.2878331253094,1194.1796602917418,1196.8996578518456,1203.8879944815887,1211.5062906679066,1212.2843611391922,1215.3742987761984,1219.4094488783458,1225.9494504409718,1232.5394661766213,1233.1414201369728,1231.081764763601,1229.9326429815476,1238.8802160676469,1240.1409577840222,1249.8437651923246,1256.0798393745474,1262.1134731658706,1264.76615193157,1264.0150149388908,1271.2776007551333,1270.7063336707827,1278.4004619579196,1278.5008398355355,1289.1102957736698,1282.7799181719672,1287.2790978708213,1284.7339893699575,1300.2953435858606,1303.3120871132562,1314.0938383059276,1311.8683972776744,1327.3051793892987,1330.689479578208,1336.0522522052581,1329.4630487706152,1327.3977815484802,1324.519791969577,1323.656137463207,1326.7312863700545,1337.221723520183,1351.6763962367647,1364.7477031338726,1368.2881873994827,1380.852543299115,1380.6862881933134,1390.5958419740207,1371.7732787864554,1380.4199472356981,1378.61999714531,1393.7171829413887,1393.8887319279224,1396.2811692099615,1402.704761772159,1411.4543111487535,1432.5783425726077,1442.7987757931432,1453.1471329470942,1462.474762687318,1488.9906485687802,1505.335472795759,1518.7532740311833,1511.9648583010962,1513.4415584999763,1526.4125298177257,1540.6648760507223,1567.5249071631904,1585.365833372508,1618.132160757976,1635.3527859815963,1644.2391000686268,1652.2001469865872,1660.637958993982,1681.996943041183,1690.7921408710874,1714.2937162478925,1730.7565078441035,1760.5148843503257,1779.5818147943437,1804.4463367543312,1810.7667808896203,1815.8216114307215,1808.2837689361781,1810.3205590488906,1809.8031216310922,1820.2956385202008,1837.8821512516843,1859.1726257764014,1861.6185310957533,1870.3543571977848,1878.1934750692633,1892.848007969633,1908.9748632466813,1920.2279388813495,1926.8924607383783,1921.5621194811051,1917.0305870644422,1919.3887960315574,1922.1154687066683,1930.7462729624872,1940.9657584231286,1951.933159136913,1964.761316331803,1982.6615012469015,1997.377475484001,2000.447018862778,2007.6260721213364,1998.4005690041763,2016.4034196358098,2024.9442692277491,2036.1122653831046,2036.9876282671275,2045.1887416684508,2068.346663451756,2072.787791778058,2075.501773911337,2079.3697965820747,2099.427620334398,2100.8588215627747,2102.8375160157893,2084.11319803676,2082.6549874370658
394952,71,"Oxnard, CA",msa,CA,2285.721996824831,2286.892564517516,2290.314098551745,2320.189498570756,2358.988572406144,2368.303857350273,2373.1765676062732,2368.3882769041293,2374.4043775413743,2386.8102676966378,2383.3895552258214,2384.2835483229183,2390.109280309086,2406.2863683572264,2433.2245483086076,2438.358300535025,2437.0626060182626,2434.2384973347566,2454.941292528771,2477.147196833023,2477.9682426535483,2487.5619653779713,2482.031780753568,2491.729944987831,2497.6620314636193,2522.161065076029,2553.6491886654626,2559.2980573815357,2572.3520001931915,2565.0791781057865,2583.3257040508806,2594.0943025738643,2606.136383405254,2616.6189092316913,2612.895002958304,2635.8673160469766,2639.078388785567,2666.517616043121,2661.1678750887913,2669.0246026465115,2673.3799025409603,2682.175107039495,2690.166129666641,2702.531866336988,2714.4653943722305,2736.864016013466,2748.4363435194446,2771.683097232144,2764.8170536367525,2754.75053643411,2772.384413470098,2777.8729998539457,2788.592931455068,2777.3608571993223,2779.823406339988,2791.053856556506,2786.2142697197337,2791.231116887354,2793.218687621819,2801.284140732285,2834.522764527293,2839.3907595930204,2859.5234141511805,2852.321771996213,2858.04175743237,2861.8791033671514,2849.8599487791657,2874.2300894549494,2892.426015404223,2945.9636251167303,2971.4205430329803,2994.3943273168693,3012.4415704429734,3015.3006411874126,3044.0157553661547,3071.4219305750103,3110.629998708588,3147.5152410552046,3174.7601499267867,3210.3588337760775,3232.9862348570027,3238.027726926077,3278.6035623362495,3313.872443831385,3367.4565398600503,3397.670626121035,3417.6060843537985,3460.916503601073,3481.6312614390677,3496.768671170411,3474.2421165843366,3471.3478433149025,3482.1862394796826,3527.927951125112,3585.7597215034784,3592.2908387411453,3588.7046103613316,3534.365579662592,3563.34883230081,3563.962690747804,3591.1083776638875,3588.1634203608673,3629.1156325735096,3680.090914506236,3712.9436229115545,3690.107927397323,3694.004185453468,3711.3558624551183,3760.9426953278444,3753.6354569358195,3768.6305638976664,3765.738585438812,3798.041921803497,3801.669209686651,3814.568828764606,3812.832645448964,3807.73198541645,3828.728030968219,3861.120904851022,3852.4549564077406,3896.937418628199,3934.3550588825965,4009.4482609138063,3993.979424210587,3983.797366847993,3999.745419381278,4000.403988542158,3995.000409881709,3975.737104051013,3964.4712687718898,3943.7126526445036,3929.1056562485137
394486,72,"Columbia, SC",msa,SC,963.3299317448856,962.3754088604999,972.9621985757175,977.2416065424701,982.625629093477,984.8892181161326,988.2516934862538,990.7338133264597,990.8930389167017,991.7632129844995,993.9634463259557,996.0816176204627,998.1663570786409,999.8848319296075,1001.8158164380668,1004.7611509806702,1008.321970862821,1013.9591884251475,1013.5018431665691,1012.8662775687418,1008.2540333837493,1011.2872554476501,1012.9648026764363,1014.5908027208702,1010.9653886629071,1018.5292047705399,1028.3362470461523,1040.1350994134934,1040.726843595666,1045.4954082254465,1049.1226037996641,1055.9795937309545,1050.6744807387897,1052.0279659534822,1046.5522393113338,1054.7129839981571,1057.4857967150795,1066.0282790106344,1072.4334620539273,1078.657744422406,1084.5007805977755,1087.035914756456,1086.4049069378068,1088.9212781137728,1086.904115527794,1093.6529763134888,1097.5621623734064,1105.0035709334666,1107.2779421729845,1112.024550120769,1118.8612989858939,1126.14281788894,1131.3243526695348,1137.2822078580273,1141.0538219613354,1141.9603928757213,1139.0702826773527,1136.5812669567943,1139.954170049304,1140.1118569427642,1148.1350483360602,1156.778771205372,1171.7132182038904,1178.905382221541,1186.2302723812365,1194.5118073498159,1199.4537437778115,1203.5856336212785,1201.1107972411146,1209.5360301732733,1208.6488412315937,1208.8517680804748,1212.6892386024822,1228.7624052214244,1250.6271793029825,1263.2387144194279,1274.7299316676094,1291.1710252134924,1303.1838610914006,1318.4910737744317,1326.876259843599,1347.9297833069922,1356.5845326272351,1367.0060154063679,1369.4705100835815,1379.4184681471438,1389.4572332814284,1406.4673614796243,1426.4813800660204,1443.163943604207,1457.2044444460303,1455.33273212566,1458.2958041755182,1466.1055652760651,1481.3135470314492,1498.3461382339601,1502.7823352896455,1514.8421706710417,1521.3568874606303,1535.721164433251,1548.5651285365573,1566.03140585546,1581.1158318765004,1588.1153804852993,1600.8758690603156,1595.7107141096653,1602.1303941391463,1596.4660682268127,1600.5538431972166,1597.4837106562932,1602.94737132136,1622.393657990983,1637.324870832549,1645.3459669848583,1645.8120536561557,1648.0793535174942,1653.1828391575013,1653.6438895946362,1663.4316773974533,1669.0023234986156,1681.5357482021336,1693.0758664632785,1708.362388396047,1722.9695753920557,1732.2542076198806,1735.198468622136,1730.1670353674488,1725.993543336752,1735.5421955022196,1746.750555890317,1757.3645026366996,1756.2132191925596
